n_updates,time_elapsed,value_loss,policy_entropy,total_timesteps,policy_loss,approxkl,explained_variance,serial_timesteps,fps,clipfrac,ep_reward_mean,ep_len_mean,true_reward
481,407.33454513549805,0.1719736,4.0210643,12025000,-0.0015449311,0.0034290864,0.9677196368575096,120250,52519,0.033304,9.293526036439417,174.4,0.043156125
482,408.1490275859833,0.1137831,4.01992,12050000,-0.0023293053,0.00425962,0.9777754470705986,120500,55103,0.04876,10.394030199965396,196.21,0.04573517
483,408.94412875175476,0.123597346,4.0188932,12075000,-0.0016502362,0.0046772775,0.9735374115407467,120750,53086,0.052208,11.288264501700178,209.92,0.04763428
484,409.75665044784546,0.13883261,4.016674,12100000,-0.0015538421,0.0031016937,0.9690998401492834,121000,55367,0.02874,9.968599140913794,187.94,0.044111747
485,410.5456385612488,0.13575397,4.0136027,12125000,-0.0018259935,0.0039110077,0.9698652848601341,121250,55247,0.040732,10.168529629976122,180.63,0.046165567
486,411.33198833465576,0.16503765,4.008911,12150000,-0.0018090559,0.003275582,0.9611333794891834,121500,54892,0.034627996,11.002535763505056,201.57,0.047321606
487,412.1318988800049,0.14091876,4.00401,12175000,-0.0020388844,0.0029901864,0.9747490677982569,121750,48874,0.030396,10.198716513492219,187.4,0.0452388
488,412.9722418785095,0.26798162,4.0001135,12200000,-0.001255566,0.0031641938,0.9455823451280594,122000,56109,0.034603998,8.907217613209541,163.39,0.04154291
489,413.771968126297,0.18900211,3.997713,12225000,-0.0021189256,0.00388875,0.9669282883405685,122250,51519,0.042796,9.669386118591284,172.81,0.04515268
490,414.5864927768707,0.25557333,3.9969287,12250000,-0.0017029487,0.0036411155,0.9567049741744995,122500,54499,0.039467998,9.959553567555012,183.16,0.043692607
491,415.38483595848083,0.32828146,3.9970849,12275000,-0.001660269,0.0025935876,0.9383219107985497,122750,54337,0.026216,8.086902892013795,153.51,0.037070196
492,416.1794135570526,0.2908481,3.994899,12300000,-0.0014020896,0.003002539,0.9428643099963665,123000,55257,0.028768,7.747672933045469,144.7,0.037081935
493,416.963828086853,0.2458941,3.9940078,12325000,-0.0021790152,0.003656331,0.9445044063031673,123250,55347,0.038896002,9.764771769460985,177.47,0.042917438
494,417.74796199798584,0.12910171,3.9957924,12350000,-0.002451317,0.0032859384,0.9716710448265076,123500,55003,0.034908,9.904499366089986,186.26,0.04373092
495,418.5346088409424,0.17465296,3.9942753,12375000,-0.002014073,0.0038725785,0.9600113928318024,123750,55339,0.04272,9.789879061247666,186.68,0.0434648
496,419.31180119514465,0.100782216,3.9908283,12400000,-0.002459539,0.0047883773,0.9760298952460289,124000,54947,0.0525,9.690008916070873,182.75,0.044401553
497,420.099999666214,0.15093759,3.9884992,12425000,-0.0018923392,0.0037394043,0.9708036184310913,124250,53890,0.038155995,9.010588504998996,168.1,0.042255126
498,420.9177656173706,0.249379,3.9830265,12450000,-0.0019379433,0.0040020314,0.9542381465435028,124500,52955,0.043028,9.679074972597009,179.3,0.044344235
499,421.7391240596771,0.350295,3.9810283,12475000,-0.0016507609,0.0029150536,0.9371552169322968,124750,50151,0.025579998,8.956856979868427,168.28,0.04011847
500,422.57424306869507,0.16592689,3.9819298,12500000,-0.0020394195,0.0045627197,0.9682248793542385,125000,54965,0.053168,9.773011677561435,181.33,0.04457937
501,423.3631410598755,0.1664011,3.9809194,12525000,-0.0022008829,0.003340431,0.9684302657842636,125250,44908,0.034752,10.192744209289694,178.6,0.04608269
502,424.2458746433258,0.18292072,3.980121,12550000,-0.002125519,0.0044619166,0.9649928882718086,125500,56271,0.04948,9.736740602809714,179.67,0.044390295
503,425.0164682865143,0.16733651,3.9824975,12575000,-0.0020346877,0.0031407836,0.9688252601772547,125750,56003,0.027771998,10.041984193732423,187.22,0.045278482
504,425.7892425060272,0.201762,3.9808128,12600000,-0.0022174758,0.0037152884,0.9593244045972824,126000,56007,0.039367996,10.52794641130742,193.42,0.045657963
505,426.57704424858093,0.2436169,3.9754481,12625000,-0.0015134972,0.004415164,0.9549586102366447,126250,56507,0.04942,9.75380422494527,183.42,0.04414708
506,427.3512315750122,0.32582054,3.9730897,12650000,-0.0015996902,0.003930124,0.9381485879421234,126500,53476,0.043972,9.767857148671347,177.6,0.04389979
507,428.15360474586487,0.35316887,3.974091,12675000,-0.0013844373,0.0041993163,0.9302690029144287,126750,56167,0.051164,9.978935158379773,188.75,0.04397786
508,428.9320864677429,0.2177643,3.9759052,12700000,-0.0013466367,0.0029224365,0.9590908139944077,127000,54646,0.027088001,9.142658924942989,167.48,0.042477928
509,429.7213716506958,0.4407645,3.9765306,12725000,-0.0009725987,0.0029963278,0.9253557175397873,127250,54311,0.027200002,7.490265218087879,142.82,0.037307374
510,430.51899218559265,0.3728431,3.9773364,12750000,-0.0020971259,0.0023961272,0.9355998113751411,127500,28293,0.022992,7.108467706620087,136.14,0.035854753
511,431.7328462600708,0.3009928,3.9796429,12775000,-0.0016940419,0.0037826977,0.9347216561436653,127750,44745,0.039916,8.651121554885668,160.47,0.040383693
512,432.6159517765045,0.36621726,3.978789,12800000,-0.001490728,0.0037792902,0.9254044964909554,128000,48587,0.039416004,9.1750067855096,176.02,0.042437367
513,433.46063113212585,0.18481137,3.9761803,12825000,-0.0018704406,0.0039855866,0.9636178985238075,128250,56647,0.042491995,9.482813768166816,167.13,0.044151876
514,434.22842383384705,0.43403357,3.968285,12850000,-0.0012379985,0.003880245,0.9140784665942192,128500,56746,0.043828,9.608485314369283,178.07,0.0427226
515,434.99042654037476,0.58654857,3.9655018,12875000,-0.00074411905,0.005725576,0.8826837092638016,128750,56800,0.071888,7.830128326683989,147.72,0.035652664
516,435.77511739730835,0.23937324,3.9641414,12900000,-0.002575515,0.0031722407,0.9436022974550724,129000,55911,0.031192001,10.133010833225958,182.18,0.04625958
517,436.5548219680786,0.28538933,3.9637852,12925000,-0.0018827947,0.0037530414,0.9365705102682114,129250,55781,0.040535998,10.645407728633726,183.32,0.04657493
518,437.33323311805725,0.23179796,3.9600837,12950000,-0.0018092196,0.0022143114,0.9478086978197098,129500,47286,0.020027999,8.562398897894319,158.88,0.041177563
519,438.19205808639526,0.3045299,3.9541092,12975000,-0.0014862734,0.0028330616,0.9460529498755932,129750,53220,0.026492,7.278611539208023,136.42,0.036294527
520,438.99402618408203,0.1702908,3.9499981,13000000,-0.0019918662,0.002558854,0.9655554667115211,130000,55465,0.023124,9.31528267752733,164.94,0.043897755
521,439.78154611587524,0.16941218,3.9472225,13025000,-0.0015643875,0.0036544863,0.9678396284580231,130250,54927,0.038,8.882820210344416,155.83,0.044455532
522,440.57433438301086,0.13867721,3.9465988,13050000,-0.0028168394,0.004319337,0.9712244793772697,130500,54004,0.048984002,9.60098607766422,175.06,0.044961352
523,441.3883719444275,0.09399879,3.9465928,13075000,-0.0016259486,0.0027785809,0.979850010946393,130750,53957,0.021443998,9.67868028369243,177.52,0.046035253
524,442.18163323402405,0.13805802,3.9425588,13100000,-0.0023431857,0.0043945075,0.9756423030048609,131000,55059,0.048272,9.161618721656204,163.79,0.04380388
525,442.96589279174805,0.24469343,3.9352996,13125000,-0.0018259084,0.0036924947,0.9606033712625504,131250,54314,0.036032,8.956867848584865,163.07,0.042603917
526,443.77080178260803,0.14276405,3.931455,13150000,-0.0024826918,0.0045446125,0.9797016810625792,131500,44537,0.052336,10.245987128704474,184.4,0.046931118
527,444.6544647216797,0.093746126,3.930661,13175000,-0.0021385911,0.0040062536,0.9832937363535166,131750,56367,0.041116,10.351416268675921,183.89,0.04752307
528,445.43664622306824,0.14644694,3.9264152,13200000,-0.0018611972,0.003801,0.9743766374886036,132000,46025,0.03796,12.328097692270203,211.51,0.05232836
529,446.30134630203247,0.26124504,3.9163833,13225000,-0.003215313,0.004507757,0.9594644941389561,132250,48221,0.051672004,9.246143774157126,161.05,0.043900464
530,447.15636920928955,0.12980302,3.9080791,13250000,-0.002082422,0.0037447358,0.9752834532409906,132500,54635,0.038208,9.234025370706394,166.46,0.04383992
531,447.973007440567,0.17320113,3.9024696,13275000,-0.0025098117,0.0036517617,0.9706044755876064,132750,54052,0.035716005,9.479734605895924,165.82,0.044346705
532,448.7730715274811,0.109614156,3.8955264,13300000,-0.0019499796,0.0033221133,0.9771028403192759,133000,54802,0.033892,10.23248116190789,175.7,0.04798693
533,449.5694651603699,0.098871306,3.893079,13325000,-0.0023231679,0.0033116718,0.9830304551869631,133250,38459,0.033848,11.075367948719004,195.07,0.050325245
534,450.55352997779846,0.1902688,3.8900013,13350000,-0.0020920257,0.0028931047,0.9670573137700558,133500,55786,0.026740003,8.973031922666532,158.86,0.044134934
535,451.3355665206909,0.13162483,3.8857486,13375000,-0.0024284616,0.004898821,0.9744358398020267,133750,54858,0.053275995,10.63576858151544,185.42,0.047157764
536,452.1324291229248,0.14202282,3.8843265,13400000,-0.0018257899,0.003312951,0.9686404690146446,134000,53162,0.03154,10.009781536996815,174.53,0.045833506
537,452.96988129615784,0.1335098,3.8811717,13425000,-0.0023502263,0.003626639,0.9749307278543711,134250,53393,0.035923995,8.9402531267194,160.43,0.04331844
538,453.7745552062988,0.17598358,3.8757958,13450000,-0.0010877242,0.002698026,0.9617904908955097,134500,47346,0.025476,9.849506954082672,171.9,0.044915006
539,454.63804268836975,0.13345987,3.8712902,13475000,-0.0021079222,0.0037289176,0.9737099073827267,134750,45754,0.040712,9.691918689731137,179.41,0.04511795
540,455.51347041130066,0.15494344,3.8654404,13500000,-0.0015081556,0.0027581246,0.9701091386377811,135000,55155,0.025140002,9.214075943712528,164.78,0.04357513
541,456.3107326030731,0.1237214,3.861695,13525000,-0.0017666526,0.003281375,0.9743798989802599,135250,54757,0.0299,9.928032140993592,173.31,0.04614484
542,457.09750509262085,0.20193951,3.8565762,13550000,-0.00091655896,0.0025459903,0.9574083834886551,135500,54715,0.021172,9.75572863293739,181.13,0.042904295
543,457.88790225982666,0.30273876,3.8517845,13575000,-0.0019450553,0.003506075,0.9346527308225632,135750,55807,0.038492,9.058924051463263,164.41,0.041544918
544,458.67474722862244,0.17324449,3.8505473,13600000,-0.0018929638,0.0039013003,0.9683333933353424,136000,56212,0.044023998,9.865268024599937,177.79,0.045068864
545,459.4531686306,0.1292496,3.8523934,13625000,-0.0020054718,0.004196769,0.9766760505735874,136250,54998,0.045152,9.831539838889274,178.83,0.045077365
546,460.241819858551,0.11442168,3.8565936,13650000,-0.0020199874,0.004785528,0.9776623472571373,136500,54086,0.054312002,10.235351441666062,182.04,0.045992427
547,461.034649848938,0.114760056,3.8577476,13675000,-0.0022216202,0.0028361653,0.9763966351747513,136750,54550,0.027932,10.274319847587831,182.17,0.04569223
548,461.83132147789,0.12943158,3.8615952,13700000,-0.0016855262,0.0037052154,0.9727345798164606,137000,53549,0.040940005,10.192491135894615,176.94,0.04568101
549,462.6291079521179,0.12647012,3.863208,13725000,-0.001781963,0.0033360845,0.9721922371536493,137250,53673,0.0357,9.428119910458117,168.72,0.044338547
550,463.4272429943085,0.11921511,3.8619282,13750000,-0.0016771604,0.0030778323,0.972191821783781,137500,55126,0.02806,10.402921665341083,184.68,0.047404718
551,464.2128517627716,0.14301531,3.858707,13775000,-0.0017218159,0.0029696946,0.9704077318310738,137750,54991,0.029392,9.665186405912245,179.03,0.043902
552,465.00439620018005,0.18141878,3.8572242,13800000,-0.0019475389,0.0040676733,0.9629996232688427,138000,55542,0.045064,9.353594771750021,171.48,0.04361419
553,465.7873013019562,0.12350289,3.8586707,13825000,-0.0021812438,0.0035983864,0.9740077015012503,138250,56110,0.036363997,9.914817349172754,177.48,0.0461171
554,466.5716652870178,0.08503908,3.8595397,13850000,-0.0017195204,0.003285221,0.9811115171760321,138500,55738,0.032344,10.65670146423311,194.15,0.048158213
555,467.3539206981659,0.09219029,3.8584251,13875000,-0.0026258263,0.0032655403,0.9838244915008545,138750,56263,0.033296004,10.55445737672875,187.11,0.048334282
556,468.13009786605835,0.14907883,3.8521829,13900000,-0.0015904503,0.0034942585,0.9732701033353806,139000,54591,0.034748,9.928960053731762,176.73,0.045369454
557,468.9144296646118,0.11453487,3.84931,13925000,-0.0020811467,0.0034746784,0.9750974494963884,139250,55610,0.034732003,10.806560823967448,191.94,0.04813078
558,469.70682549476624,0.21601959,3.846294,13950000,-0.0009469534,0.004754619,0.9586523547768593,139500,51002,0.052896,10.594054391000245,188.06,0.047236767
559,470.5216076374054,0.29913244,3.8435712,13975000,-0.0017270695,0.0029536984,0.9491895996034145,139750,50448,0.027463999,9.8511969440161,187.61,0.042727392
560,471.3527190685272,0.21450754,3.841148,14000000,-0.0014057476,0.002519541,0.9586429558694363,140000,54571,0.020876002,9.592900943581771,171.63,0.043740943
561,472.1520414352417,0.15919115,3.8367717,14025000,-0.0021205177,0.00442043,0.9623412676155567,140250,54052,0.047172,11.621005663167116,196.98,0.050222553
562,472.9494698047638,0.15494712,3.8343034,14050000,-0.00205584,0.0031558275,0.9643208384513855,140500,53764,0.029376,10.562923360829787,188.58,0.046958968
563,473.75764298439026,0.13146105,3.837153,14075000,-0.0021894812,0.003945454,0.9716484136879444,140750,46419,0.04082,11.464850207982199,199.66,0.049588315
564,474.6300277709961,0.17979304,3.8390758,14100000,-0.0019719214,0.004396556,0.9564059861004353,141000,56193,0.049864,10.58385721303277,192.01,0.046564355
565,475.4006276130676,0.088128604,3.8356438,14125000,-0.0017078847,0.0053938823,0.9768329635262489,141250,49041,0.062628,11.695857789293882,207.63,0.05059363
566,476.25382447242737,0.20834717,3.8289654,14150000,-0.0011947454,0.004656859,0.937686812132597,141500,55960,0.052024,12.032471037014375,217.31,0.05003137
567,477.0386302471161,0.16409472,3.8265915,14175000,-0.0020911847,0.004105202,0.9572536870837212,141750,56201,0.045748,12.2895428449276,223.11,0.05103691
568,477.8224663734436,0.22373927,3.8268304,14200000,-0.0015762355,0.004604486,0.9287245869636536,142000,49992,0.052064,12.592260668810868,221.71,0.051593732
569,478.65727066993713,0.08321813,3.828415,14225000,-0.0018146336,0.0029528036,0.9823111072182655,142250,37152,0.024100002,12.482835850744195,221.29,0.052438624
570,479.66010093688965,0.07248822,3.8253644,14250000,-0.0019027565,0.0036947187,0.9806005898863077,142500,43724,0.03706,12.950265116977025,226.75,0.05378817
571,480.5655701160431,0.11060299,3.8253155,14275000,-0.002089011,0.0036350538,0.9660147503018379,142750,54189,0.036164,12.824719708533785,230.52,0.05291604
572,481.3462598323822,0.20611279,3.8267696,14300000,-0.0015566141,0.00371282,0.9405415132641792,143000,54781,0.037596002,12.397494655746232,216.63,0.05060218
573,482.1311683654785,0.111841574,3.8319697,14325000,-0.0021558676,0.0028226918,0.9656787775456905,143250,55914,0.024532,12.132204876390041,217.61,0.05013993
574,482.9222345352173,0.18681341,3.8363423,14350000,-0.0011042741,0.0032009794,0.9432388134300709,143500,47879,0.032155998,12.09351116757668,215.64,0.04966659
575,483.7920069694519,0.07999678,3.8360782,14375000,-0.0022816898,0.0036002665,0.9730726704001427,143750,54482,0.036020003,12.66500868609733,231.6,0.051759668
576,484.6112153530121,0.097286865,3.8337028,14400000,-0.0021829396,0.0030970825,0.9612832106649876,144000,53834,0.032004,12.692981549627802,229.17,0.051870402
577,485.41040682792664,0.103169024,3.829314,14425000,-0.0028148834,0.0050853766,0.9622131399810314,144250,55642,0.062084,13.346052679575187,238.29,0.053679682
578,486.1963334083557,0.14472373,3.8279076,14450000,-0.0022981619,0.0041385773,0.9503230676054955,144500,55565,0.04454,12.642935256250894,230.57,0.051467944
579,486.9815742969513,0.12878914,3.8247879,14475000,-0.0020891863,0.0048461487,0.9574651718139648,144750,54341,0.055536002,12.320050906518823,225.26,0.050418727
580,487.7783682346344,0.097211994,3.8194504,14500000,-0.002276376,0.0026674087,0.9619284085929394,145000,54467,0.022384,12.494863951891439,229.6,0.05134454
581,488.5751368999481,0.14794895,3.8149674,14525000,-0.0007393638,0.0062096426,0.952337458729744,145250,55421,0.07275601,11.500782188771232,214.05,0.047526505
582,489.3613736629486,0.20459387,3.8156517,14550000,-0.0016372135,0.0044139754,0.9424767754971981,145500,52768,0.047239996,11.921464922181777,213.79,0.04927753
583,490.1741211414337,0.096094616,3.8187919,14575000,-0.0015778679,0.0036590279,0.9689667318016291,145750,54270,0.036804,13.04673386645355,232.57,0.053130522
584,490.9702618122101,0.08012899,3.8178964,14600000,-0.00202005,0.0035475022,0.9633329547941685,146000,47169,0.034448,13.022141288441453,238.46,0.052335605
585,491.82550954818726,0.14362827,3.8155658,14625000,-0.0019244405,0.0039615035,0.9416670314967632,146250,53455,0.043631997,12.538145860337245,230.06,0.051456492
