ep_len_mean,ep_reward_mean,policy_entropy,explained_variance,fps,n_updates,serial_timesteps,time_elapsed,true_reward,clipfrac,approxkl,total_timesteps,policy_loss,value_loss
240.75,79.24528907957313,-4.7168837,0.793166995048523,54512,1572,393000,1256.6700911521912,0.3252994,0.26396802,0.02188417,39300000,0.0022419991,2.6872735
248.66,83.26724284149998,-4.7137218,0.930734746158123,54379,1573,393250,1257.449692249298,0.3340924,0.238476,0.022479864,39325000,0.0029638228,0.7004423
247.69,82.4761367747253,-4.7098527,0.9507515579462051,55775,1574,393500,1258.2201375961304,0.33217886,0.22050801,0.017834041,39350000,0.0019821613,0.5272983
250.0,82.8755048971764,-4.704253,0.9766715671867132,56940,1575,393750,1258.9851968288422,0.33150202,0.276256,0.023022253,39375000,0.009712145,0.23930757
248.69,83.57898589614314,-4.70223,0.9688516668975353,56462,1576,394000,1259.7433190345764,0.3354365,0.362336,0.03540381,39400000,0.014053702,0.33437303
244.09,81.81858526950936,-4.7019634,0.8688364624977112,55938,1577,394250,1260.50257229805,0.33230036,0.14563999,0.01077445,39425000,-0.0007865507,1.4129305
249.52,83.22451349929906,-4.703872,0.9403450675308704,55188,1578,394500,1261.277373790741,0.33271086,0.191432,0.0144489035,39450000,0.00018409919,0.60711944
248.22,82.8758682613392,-4.7025175,0.9308658912777901,53878,1579,394750,1262.0464584827423,0.3324812,0.336292,0.033842895,39475000,0.010014989,0.7165859
250.0,83.14386485673953,-4.7022095,0.9746227990835905,55217,1580,395000,1262.8226363658905,0.33257547,0.261732,0.023471043,39500000,0.0101533905,0.24582851
250.0,82.97806891662873,-4.7053123,0.977201659232378,56436,1581,395250,1263.59823179245,0.33191228,0.331124,0.031213945,39525000,0.015247579,0.22568932
247.22,82.91646567097865,-4.7058773,0.8910954371094704,53503,1582,395500,1264.3587639331818,0.33426565,0.346472,0.03235151,39550000,0.0061932793,1.1228454
247.42,83.16903109508799,-4.7032576,0.9034392312169075,54444,1583,395750,1265.1634743213654,0.33446863,0.188596,0.015139809,39575000,7.523822e-05,1.0008823
245.98,82.66193744388802,-4.70319,0.9389226585626602,56951,1584,396000,1265.9523940086365,0.3344167,0.12366401,0.009241562,39600000,-0.0015938843,0.69755495
250.0,84.49779086229421,-4.702329,0.97926458530128,55936,1585,396250,1266.7136912345886,0.33799118,0.15222402,0.011809235,39625000,0.0022531743,0.2072149
250.0,84.38487698800868,-4.7033353,0.9804277941584587,55954,1586,396500,1267.4783809185028,0.33753952,0.317128,0.031967435,39650000,0.014789082,0.19233657
248.2,83.34772816134617,-4.704216,0.9022135734558105,56009,1587,396750,1268.2444450855255,0.33400673,0.342768,0.033490814,39675000,0.0049474575,1.0066001
249.25,83.5900183201299,-4.7031865,0.9300020560622215,56299,1588,397000,1269.0087904930115,0.33434984,0.28479597,0.025648436,39700000,0.005419667,0.6731219
242.28,81.62704925078084,-4.7006016,0.8123920112848282,57219,1589,397250,1269.7678067684174,0.3332922,0.418588,0.050276626,39725000,0.010597105,2.068347
247.65,83.5295132102288,-4.6975374,0.9378506205976009,54252,1590,397500,1270.5196828842163,0.3362916,0.33862,0.033115797,39750000,0.008087434,0.60073584
247.74,83.85074147009028,-4.6942935,0.9435763545334339,56651,1591,397750,1271.2953989505768,0.33776537,0.19032802,0.013817189,39775000,0.0009662317,0.5460127
248.42,84.42324482766745,-4.6930904,0.898019477725029,52467,1592,398000,1272.065217256546,0.33811206,0.17383198,0.013219084,39800000,0.00028894277,1.02414
250.0,84.99027349491604,-4.6921983,0.9770316444337368,56792,1593,398250,1272.8583409786224,0.33996108,0.26690397,0.02094886,39825000,0.008243075,0.21427636
249.19,83.32945066623739,-4.6887236,0.9351088777184486,55778,1594,398500,1273.621068239212,0.3335478,0.24016802,0.019381315,39850000,0.0030473233,0.6657701
248.72,84.41179228830995,-4.684555,0.9408941641449928,55183,1595,398750,1274.3860938549042,0.33888212,0.29419598,0.027393043,39875000,0.0068062297,0.559338
249.47,83.84740644831734,-4.682512,0.949087206274271,56423,1596,399000,1275.1611185073853,0.33540887,0.154456,0.01108803,39900000,-0.00082170515,0.5236255
248.54,83.63963093677066,-4.6831965,0.938558965921402,56568,1597,399250,1275.9194231033325,0.33600372,0.17377602,0.012663022,39925000,0.00055620045,0.61599416
247.71,83.33895949104569,-4.685319,0.9092730134725571,55512,1598,399500,1276.676418542862,0.3356235,0.244824,0.01983377,39950000,0.0026623805,0.9690916
250.0,84.43711074194988,-4.6833,0.9793417956680059,55597,1599,399750,1277.4529082775116,0.33774844,0.23968,0.017856333,39975000,0.006608586,0.19433965
248.45,82.82464216314227,-4.682892,0.9090682342648506,55507,1600,400000,1278.2231063842773,0.33141106,0.19856401,0.0154259205,40000000,0.00047494128,1.0114768
250.0,84.34086477210803,-4.6844296,0.9760589189827442,56812,1601,400250,1278.991204738617,0.33736348,0.272412,0.023123909,40025000,0.008071356,0.21605527
250.0,84.88466785542667,-4.686627,0.9783068280667067,55671,1602,400500,1279.7501711845398,0.33953872,0.160288,0.011508446,40050000,0.0014321592,0.19347301
250.0,84.1798790167403,-4.6884904,0.9801984336227179,54240,1603,400750,1280.514100074768,0.33671948,0.38628,0.044040404,40075000,0.021311803,0.1935421
248.53,82.99126730895601,-4.6890016,0.9419050589203835,54681,1604,401000,1281.2979862689972,0.3333108,0.368176,0.03791932,40100000,0.012286272,0.61337507
250.0,83.540975903192,-4.688938,0.9821033421903849,54659,1605,401250,1282.0697846412659,0.3341639,0.30755997,0.02720122,40125000,0.012290182,0.18213162
250.0,84.34159347176755,-4.690917,0.9778761547058821,54966,1606,401500,1282.8574101924896,0.33736634,0.46232,0.067117535,40150000,0.03291858,0.21065536
250.0,84.59299581258267,-4.691878,0.979154771193862,56950,1607,401750,1283.6284968852997,0.33837196,0.29604402,0.028023427,40175000,0.011724578,0.17964248
247.66,82.52804877232367,-4.6952157,0.946864053606987,56367,1608,402000,1284.388718366623,0.33245218,0.148096,0.010243533,40200000,-0.00039469832,0.5503124
244.81,82.93834832755732,-4.6977773,0.87912567704916,56487,1609,402250,1285.1473770141602,0.3351494,0.164888,0.012898659,40225000,-0.0016845244,1.3554453
248.18,83.10407982104225,-4.697129,0.9238497987389565,53226,1610,402500,1285.9059255123138,0.33302087,0.24161999,0.018286701,40250000,0.00016612717,0.8602872
249.74,83.53956820656603,-4.6965566,0.9468544647097588,55554,1611,402750,1286.6918168067932,0.33382124,0.28158396,0.027583186,40275000,0.004653777,0.5237773
250.0,82.6497558903799,-4.6965046,0.9803819097578526,53416,1612,403000,1287.456815481186,0.330599,0.30067998,0.026611036,40300000,0.011272279,0.19886002
250.0,85.16361582548474,-4.697105,0.981607049703598,54926,1613,403250,1288.2487189769745,0.34065446,0.47090808,0.07378171,40325000,0.033227578,0.17265044
249.2,83.99819456500583,-4.696559,0.9356786608695984,55719,1614,403500,1289.0182580947876,0.33620644,0.177436,0.013050539,40350000,-0.00011816151,0.62313986
249.59,83.70073741364526,-4.6970205,0.930635392665863,55339,1615,403750,1289.7904922962189,0.3340855,0.277368,0.024730716,40375000,0.003432097,0.70652497
250.0,84.34993653449696,-4.697541,0.9785043727606535,54639,1616,404000,1290.5625977516174,0.33739975,0.19514002,0.015009932,40400000,0.003251661,0.19350663
250.0,83.56850325382926,-4.6981974,0.9807360507547855,55166,1617,404250,1291.3435237407684,0.33427402,0.34502,0.031004757,40425000,0.014419165,0.18168452
250.0,85.01027070100535,-4.6978784,0.9792749881744385,48761,1618,404500,1292.1137449741364,0.34004104,0.29660398,0.028181393,40450000,0.011538438,0.18675402
250.0,83.88218831464648,-4.6953387,0.9805057216435671,55989,1619,404750,1292.9381194114685,0.33552876,0.341556,0.035715457,40475000,0.014447698,0.18608168
244.77,81.95361193288089,-4.6924415,0.7903976440429688,56836,1620,405000,1293.7099344730377,0.3307559,0.15674803,0.011405262,40500000,-0.0012069575,2.4380908
247.41,82.93813567015226,-4.6925483,0.875821053981781,55444,1621,405250,1294.4746186733246,0.33394164,0.166688,0.0129797775,40525000,8.410052e-06,1.1392233
246.98,82.30628973128275,-4.6925354,0.8614680171012878,56492,1622,405500,1295.2434539794922,0.33078972,0.17906,0.01344682,40550000,-0.0026410685,1.4877911
250.0,82.9960909665747,-4.688866,0.9753801189363003,54741,1623,405750,1296.0134859085083,0.33198437,0.088604,0.0068731396,40575000,-0.0002730352,0.22912164
249.06,82.06983719935698,-4.6881647,0.9424902237951756,55416,1624,406000,1296.8081560134888,0.32829738,0.17673199,0.012610641,40600000,-0.0004078677,0.59362197
248.78,83.38560306895378,-4.6876464,0.9313667267560959,55537,1625,406250,1297.5808911323547,0.33445793,0.17913601,0.013506222,40625000,0.0014067811,0.67057586
249.57,83.78227229035285,-4.6862507,0.9438260719180107,55267,1626,406500,1298.3499500751495,0.33487684,0.23179999,0.019293077,40650000,0.0031114223,0.5410243
248.73,84.02601708539761,-4.684266,0.9255221635103226,56095,1627,406750,1299.13396859169,0.3369227,0.402072,0.045430742,40675000,0.012624542,0.68853253
250.0,81.97157531599085,-4.682704,0.9773639403283596,55124,1628,407000,1299.8980515003204,0.32788628,0.186336,0.013321243,40700000,0.0034291886,0.22213575
250.0,82.54006365254638,-4.684045,0.9809851571917534,56683,1629,407250,1300.6720366477966,0.33016026,0.390096,0.03857711,40725000,0.017730901,0.19237514
250.0,83.46220965171233,-4.6847215,0.9783987570554018,55517,1630,407500,1301.4388856887817,0.33384883,0.248804,0.020701112,40750000,0.0057027573,0.20233616
249.8,82.54988636264265,-4.6889696,0.9586167298257351,55157,1631,407750,1302.2284779548645,0.32984132,0.40385205,0.048599046,40775000,0.013437609,0.4505489
250.0,82.8461967906871,-4.691994,0.9796118047088385,55576,1632,408000,1303.0072610378265,0.3313848,0.31119996,0.025778985,40800000,0.010642746,0.20723757
250.0,82.41519328321584,-4.6934066,0.9771622233092785,55797,1633,408250,1303.7809269428253,0.32966077,0.30097198,0.02681123,40825000,0.012870138,0.23799205
249.8,82.76009771755577,-4.6938477,0.9533804021775723,43191,1634,408500,1304.5616564750671,0.33068198,0.30321202,0.026756007,40850000,0.005785442,0.48804808
249.83,82.96897264848143,-4.693818,0.9553372673690319,51240,1635,408750,1305.4480166435242,0.331508,0.42451996,0.064513884,40875000,0.021140214,0.4417563
250.0,83.25316022446553,-4.6933103,0.9797141216695309,54795,1636,409000,1306.2456679344177,0.33301267,0.314084,0.03046093,40900000,0.013306891,0.19923289
250.0,83.02021556848194,-4.6947055,0.9806319754570723,56623,1637,409250,1307.022934436798,0.33208087,0.38138402,0.047907643,40925000,0.021705694,0.2104228
250.0,82.57623456704343,-4.6932673,0.9804919753223658,56510,1638,409500,1307.782339334488,0.33030492,0.29587597,0.02681383,40950000,0.0107074175,0.19623576
250.0,83.018189074822,-4.6908035,0.979532765224576,57158,1639,409750,1308.5414597988129,0.33207276,0.25738,0.01922061,40975000,0.0077797277,0.20256126
249.42,83.09433283835183,-4.689101,0.930448018014431,55119,1640,410000,1309.2948784828186,0.3317833,0.209288,0.01587331,41000000,0.00085330417,0.75889796
250.0,84.37354334077799,-4.687111,0.9820501301437616,54356,1641,410250,1310.0747282505035,0.33749413,0.1807,0.013448341,41025000,0.0025408976,0.17224313
249.2,83.09756670135889,-4.6866693,0.9326735734939575,56864,1642,410500,1310.8536145687103,0.3325963,0.259556,0.02340408,41050000,0.002745659,0.6460277
249.82,81.02707716034666,-4.6885586,0.957966685295105,55691,1643,410750,1311.6075177192688,0.32374352,0.22007601,0.01617384,41075000,0.0022900202,0.47557107
249.04,81.52233466007048,-4.695319,0.946898803114891,55999,1644,411000,1312.3718485832214,0.32609925,0.30964,0.026358953,41100000,0.0077786692,0.59454644
249.77,83.37536362175044,-4.6981754,0.9509964510798454,54895,1645,411250,1313.1357553005219,0.33315012,0.185912,0.013605678,41125000,0.0009266447,0.5225992
250.0,82.68667687361157,-4.701445,0.9803039990365505,55648,1646,411500,1313.910815000534,0.3307467,0.15490401,0.011026695,41150000,0.00038244535,0.20590341
250.0,82.71549832632459,-4.706932,0.9792386069893837,54530,1647,411750,1314.6772303581238,0.33086205,0.114428006,0.008297745,41175000,-0.0004497518,0.22751828
250.0,83.2321555894788,-4.7106733,0.9746259786188602,56154,1648,412000,1315.466068983078,0.33292863,0.23886402,0.01815984,41200000,0.0061354153,0.2853065
250.0,82.72230006987928,-4.7113237,0.980408513918519,55764,1649,412250,1316.2276799678802,0.33088923,0.13848,0.009839747,41225000,0.00057986425,0.21085766
250.0,84.1089636288822,-4.711811,0.9818493369966745,57052,1650,412500,1316.998063325882,0.33643585,0.152432,0.01088962,41250000,0.0004979138,0.20512083
249.17,83.04374197502504,-4.7115254,0.95091912150383,56570,1651,412750,1317.7614386081696,0.33207774,0.311596,0.027501259,41275000,0.008297229,0.552273
250.0,85.2993807921675,-4.710128,0.9797859787940979,55842,1652,413000,1318.5265381336212,0.34119755,0.12713599,0.009242335,41300000,0.0011991843,0.20423278
249.83,83.01520848693704,-4.710105,0.9614634439349174,56139,1653,413250,1319.290373325348,0.33169353,0.183836,0.014557903,41325000,-0.00019535543,0.43154573
250.0,85.47359123250702,-4.7098007,0.9796557556837797,55545,1654,413500,1320.0540158748627,0.3418944,0.13293199,0.009760109,41350000,0.0017863028,0.23335278
249.13,82.95961813562222,-4.707322,0.9449890851974487,53480,1655,413750,1320.829325914383,0.33180606,0.14591601,0.011338296,41375000,-0.0007234538,0.606388
249.75,85.46216387817054,-4.703762,0.9524440355598927,55531,1656,414000,1321.6143395900726,0.3415099,0.075424,0.0062213377,41400000,-0.002705628,0.50781524
250.0,84.55602152873122,-4.7027693,0.9809369090944529,56011,1657,414250,1322.3847496509552,0.3382241,0.12783602,0.009068813,41425000,-0.00020556152,0.19235238
249.69,83.37045297771692,-4.7044387,0.9423436895012856,55767,1658,414500,1323.146415233612,0.33273932,0.269344,0.024236701,41450000,0.0023778595,0.6873312
247.22,84.24660024350509,-4.705095,0.9073297306895256,54498,1659,414750,1323.913125038147,0.33861855,0.162364,0.012345489,41475000,-0.00013072227,1.0197986
248.56,83.66077221491142,-4.7058845,0.9131244942545891,56003,1660,415000,1324.6920125484467,0.33449703,0.276104,0.02427015,41500000,0.004550678,0.97626275
249.1,83.36742442013696,-4.706787,0.9513953439891338,56702,1661,415250,1325.4628801345825,0.333464,0.14394401,0.010374147,41525000,-0.001283318,0.53199726
248.5,84.1934623854165,-4.7051697,0.952202532440424,56985,1662,415500,1326.2287216186523,0.33746836,0.32868403,0.03253037,41550000,0.010358304,0.49565864
250.0,84.34084112064593,-4.699098,0.9798341765999794,56390,1663,415750,1326.9857823848724,0.33736336,0.27703202,0.023292165,41575000,0.009231323,0.20247754
250.0,83.90686774245928,-4.6931787,0.9818934183567762,54812,1664,416000,1327.760665655136,0.3356275,0.232444,0.01741892,41600000,0.004926211,0.18385914
248.44,84.11480209404719,-4.6914415,0.9554457031190395,55313,1665,416250,1328.5542862415314,0.33717164,0.25945204,0.022354849,41625000,0.005674855,0.46877939
250.0,84.37795747052878,-4.691123,0.979397876188159,52931,1666,416500,1329.3271670341492,0.33751184,0.21853599,0.017460963,41650000,0.005375656,0.22575167
250.0,83.36772851870818,-4.693265,0.9813433401286602,55853,1667,416750,1330.1140823364258,0.33347094,0.386092,0.042018685,41675000,0.018696036,0.2111303
250.0,85.07391360290872,-4.6943293,0.9806064181029797,54665,1668,417000,1330.878738641739,0.34029567,0.296432,0.025314081,41700000,0.009534047,0.1997152
249.06,84.23255871141592,-4.6934495,0.9506763257086277,55563,1669,417250,1331.660003900528,0.3369411,0.469392,0.071688876,41725000,0.021229226,0.52154845
250.0,84.58384612054681,-4.691789,0.9818960726261139,55493,1670,417500,1332.4276232719421,0.33833537,0.422316,0.052818187,41750000,0.027028376,0.21883659
250.0,84.35917271091763,-4.6917353,0.9817745219916105,55161,1671,417750,1333.1940212249756,0.33743668,0.23664398,0.018968713,41775000,0.0075780274,0.17840685
250.0,84.31156701218046,-4.6932898,0.9831120651215315,56024,1672,418000,1333.9684159755707,0.33724624,0.12057199,0.009110244,41800000,-0.00018575243,0.1754332
248.05,82.76388297556143,-4.695114,0.9454789534211159,51939,1673,418250,1334.734765291214,0.33265972,0.24574001,0.023799334,41825000,0.0038152542,0.6267382
249.04,84.72110766170488,-4.6936293,0.9411127753555775,57265,1674,418500,1335.5326964855194,0.33942536,0.2139,0.016552282,41850000,0.0024083212,0.61052537
249.13,84.38109861805918,-4.691952,0.9433519430458546,55692,1675,418750,1336.2861523628235,0.33751038,0.303952,0.024803467,41875000,0.0053567695,0.57748926
249.75,83.16914286786043,-4.690323,0.9538394585251808,56243,1676,419000,1337.0684731006622,0.33233297,0.11562,0.008886743,41900000,-0.0009931794,0.48897034
250.0,82.91535890779807,-4.6890535,0.9804687723517418,56180,1677,419250,1337.8318569660187,0.3316614,0.20320801,0.014865605,41925000,0.0029459822,0.20724122
247.65,82.42884279621852,-4.689738,0.9268577992916107,54479,1678,419500,1338.6295893192291,0.33030188,0.267676,0.021089023,41950000,0.0029923103,0.8693781
248.69,82.09479184208094,-4.690022,0.9317530915141106,55928,1679,419750,1339.408474445343,0.32909846,0.16644,0.012502097,41975000,8.592524e-05,0.74727374
249.02,82.02624398040307,-4.6907954,0.950848612934351,56231,1680,420000,1340.1763362884521,0.32817456,0.135384,0.010087298,42000000,-0.00058286136,0.5351465
248.68,82.78525317914696,-4.691558,0.9334954991936684,56379,1681,420250,1340.9389469623566,0.33216497,0.24623199,0.021302493,42025000,0.00432895,0.7495154
250.0,83.27585217088635,-4.6904826,0.9770780671387911,54657,1682,420500,1341.6962118148804,0.33310345,0.26730803,0.02212732,42050000,0.010255178,0.23098767
250.0,82.990073772092,-4.689985,0.9777180161327124,55187,1683,420750,1342.4814794063568,0.33196026,0.24771199,0.021698166,42075000,0.009665271,0.25404096
250.0,82.43468620722182,-4.6874533,0.9794734418392181,53877,1684,421000,1343.257432460785,0.32973874,0.289228,0.028147629,42100000,0.013802124,0.22216041
248.7,81.77810052159883,-4.685585,0.9345771446824074,54416,1685,421250,1344.0452418327332,0.32796884,0.16836001,0.012707074,42125000,0.00017284194,0.68605953
250.0,82.18866782639554,-4.684266,0.9812751784920692,55854,1686,421500,1344.8252716064453,0.3287547,0.104623996,0.007935685,42150000,-0.0008832269,0.19797055
250.0,83.8990746902302,-4.6820707,0.977064236998558,56407,1687,421750,1345.5894780158997,0.33559632,0.2174,0.018044125,42175000,0.0062558344,0.20759909
